期間,株式コード,上場コード,銘柄名称,取引所
2023/04,9339,12,コーチ・エィ,1
2023/04,9340,12,アソインターナショナル,1
2023/04,9341,14,ＧＥＮＯＶＡ,1
2023/04,9342,14,スマサポ,1
2023/04,9343,14,アイビス,1
2023/04,9344,14,アクシスコンサルティング,1
2023/04,9345,14,ビズメイツ,1
2023/04,9346,14,ココルポート,1
2023/04,9347,11,日本管財ホールディングス,1
2023/04,9348,14,ｉｓｐａｃｅ,1
2023/04,9351,11,東洋埠頭,1
2023/04,9352,,三井埠頭,
2023/04,9353,12,桜島埠頭,1
2023/04,9355,12,リンコーコーポレーション,1
2023/04,9357,32,名港海運,3
2023/04,9358,,宇徳,
2023/04,9359,32,伊勢湾海運,3
2023/04,9360,12,鈴与シンワート,1
2023/04,9361,12,伏木海陸運送,1
2023/04,9362,12,兵機海運,1
2023/04,9363,12,大運,1
2023/04,9364,11,上組,1
2023/04,9365,12,トレーディア,1
2023/04,9366,12,サンリツ,1
2023/04,9367,12,大東港運,1
2023/04,9368,12,キムラユニティー,1
2023/04,9369,12,キユーソー流通システム,1
2023/04,9370,,郵船ロジスティクス,
2023/04,9373,,ニッコウトラベル,
2023/04,9374,,トラステックスホールディングス,
2023/04,9375,,近鉄エクスプレス,
2023/04,9376,12,ユーラシア旅行社,1
2023/04,9377,12,エージーピー,1
2023/04,9378,,ワールド・ロジ,
2023/04,9379,,三洋電機ロジスティクス,
2023/04,9380,12,東海運,1
2023/04,9381,11,エーアイテイー,1
2023/04,9382,,バンテック,
2023/04,9384,11,内外トランスライン,1
2023/04,9385,11,ショーエイコーポレーション,1
2023/04,9386,11,日本コンセプト,1
2023/04,9388,15,パパネッツ,1
2023/04,9399,13,ビート・ホールディングス・リミテッド,1
2023/04,9401,11,ＴＢＳホールディングス,1
2023/04,9402,31,中部日本放送,3
2023/04,9404,11,日本テレビホールディングス,1
2023/04,9405,11,朝日放送グループホールディング,1
2023/04,9407,60,ＲＫＢ毎日ホールディングス,6
2023/04,9408,12,新潟放送,1
2023/04,9409,11,テレビ朝日ホールディングス,1
2023/04,9411,,テレビ東京,
2023/04,9412,11,スカパーＪＳＡＴホールディング,1
2023/04,9413,11,テレビ東京ホールディングス,1
2023/04,9414,12,日本ＢＳ放送,1
2023/04,9416,11,ビジョン,1
2023/04,9417,12,スマートバリュー,1
2023/04,9418,11,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩ,1
2023/04,9419,11,ワイヤレスゲート,1
2023/04,9421,12,エヌジェイホールディングス,1
2023/04,9422,,コネクシオ,
2023/04,9423,12,フォーバル・リアルストレート,1
2023/04,9424,11,日本通信,1
2023/04,9425,12,日本テレホン,1
2023/04,9427,,ワイモバイル,
2023/04,9428,12,クロップス,1
2023/04,9429,,日立Ａｓｔｅｍｏアフターマーケ,
2023/04,9430,,ＭＸモバイリング,
2023/04,9431,,ケイディディ,
2023/04,9432,11,日本電信電話,1
2023/04,9433,11,ＫＤＤＩ,1
2023/04,9434,11,ソフトバンク,1
2023/04,9435,11,光通信,1
2023/04,9436,12,沖縄セルラー電話,1
2023/04,9437,,ＮＴＴドコモ,
2023/04,9438,11,エムティーアイ,1
2023/04,9439,12,エム・エイチ・グループ,1
2023/04,9441,12,ベルパーク,1
2023/04,9442,,ジェイサット,
2023/04,9443,,インテック　コミュニケーション,
2023/04,9444,12,トーシンホールディングス,1
2023/04,9445,12,フォーバルテレコム,1
2023/04,9446,12,サカイホールディングス,1
2023/04,9447,,丸紅テレコム,
2023/04,9448,,インボイス,
2023/04,9449,11,ＧＭＯインターネットグループ,1
2023/04,9450,11,ファイバーゲート,1
2023/04,9465,15,Ｋｉｐｓ,1
2023/04,9466,12,アイドママーケティングコミュニ,1
2023/04,9467,14,アルファポリス,1
2023/04,9468,11,ＫＡＤＯＫＡＷＡ,1
2023/04,9470,11,学研ホールディングス,1
2023/04,9471,32,文渓堂,3
2023/04,9472,,スープ,
2023/04,9473,,メディアリーヴス,
2023/04,9474,11,ゼンリン,1
2023/04,9475,12,昭文社ホールディングス,1
2023/04,9476,12,中央経済社ホールディングス,1
2023/04,9477,,ＫＡＤＯＫＡＷＡ　Ｆｕｔｕｒｅ,
2023/04,9478,12,ＳＥホールディングス・アンド・,1
2023/04,9479,12,インプレスホールディングス,1
2023/04,9481,,テレフォニカ,
2023/04,9482,,ＢＣＥ,
2023/04,9483,,ケーブル・アンド・ワイヤレス,
2023/04,9484,,ブリティッシュ・テレコム,
2023/04,9485,,アメリテック,
2023/04,9486,,ベル・アトランティック,
2023/04,9487,,ユー・エス・ウェスト,
2023/04,9488,,ナイネックス,
2023/04,9489,,ＡＴ＆Ｔ,
2023/04,9490,,ベルサウス,
2023/04,9491,,ナイト・リッダー,
2023/04,9492,,ニューズ・コーポレーション,
2023/04,9493,,ジー・ティー・イー,
2023/04,9496,,ドイツテレコム,
2023/04,9501,11,東京電力ホールディングス,1
2023/04,9502,11,中部電力,1
2023/04,9503,11,関西電力,1
2023/04,9504,11,中国電力,1
2023/04,9505,11,北陸電力,1
2023/04,9506,11,東北電力,1
2023/04,9507,11,四国電力,1
2023/04,9508,11,九州電力,1
2023/04,9509,11,北海道電力,1
2023/04,9511,11,沖縄電力,1
2023/04,9513,11,電源開発,1
2023/04,9514,11,エフオン,1
2023/04,9517,11,イーレックス,1
2023/04,9519,11,レノバ,1
2023/04,9522,14,リニューアブル・ジャパン,1
2023/04,9531,11,東京ガス,1
2023/04,9532,11,大阪ガス,1
2023/04,9533,11,東邦瓦斯,1
2023/04,9534,11,北海道ガス,1
2023/04,9535,11,広島ガス,1
2023/04,9536,11,西部ガスホールディングス,1
2023/04,9537,12,北陸瓦斯,1
2023/04,9539,12,京葉瓦斯,1
2023/04,9540,,サーラエナジー,
2023/04,9541,,大多喜ガス,
2023/04,9542,,新日本瓦斯,
2023/04,9543,11,静岡ガス,1
2023/04,9544,,東日本ガス,
2023/04,9551,11,メタウォーター,1
2023/04,9552,14,Ｍ＆Ａ総研ホールディングス,1
2023/04,9553,14,マイクロアド,1
2023/04,9554,14,ＡＶｉＣ,1
2023/04,9556,14,ＩＮＴＬＯＯＰ,1
2023/04,9557,14,エアークローゼット,1
2023/04,9558,14,ジャパニアス,1
2023/04,9559,15,ペアキャピタル,1
2023/04,9560,14,プログリット,1
2023/04,9561,14,グラッドキューブ,1
2023/04,9562,14,ビジネスコーチ,1
2023/04,9563,14,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇ,1
2023/04,9564,12,ＦＣＥ　Ｈｏｌｄｉｎｇｓ,1
2023/04,9565,14,ウェルプレイド・ライゼスト,1
2023/04,9570,,エフピーエルグループ,
2023/04,9571,,ブリティッシュ・ガス,
2023/04,9572,,ポトマックエレクトリックパワー,
2023/04,9573,,エス・シー・イー・コープ,
2023/04,9600,11,アイネット,1
2023/04,9601,11,松竹,1
2023/04,9602,11,東宝,1
2023/04,9603,11,エイチ・アイ・エス,1
2023/04,9604,,国際放映,
2023/04,9605,11,東映,1
2023/04,9606,,日活,
2023/04,9607,,ＡＯＩ　Ｐｒｏ．,
2023/04,9608,,福山コンサルタント,
2023/04,9609,,Ｃ＆Ｉ　Ｈｏｌｄｉｎｇｓ,
2023/04,9610,12,ウィルソン・ラーニング　ワール,1
2023/04,9611,,大黒屋グローバルホールディング,
2023/04,9612,11,ラックランド,1
2023/04,9613,11,エヌ・ティ・ティ・データ,1
2023/04,9614,,ベルシステム２４,
2023/04,9615,,東京美装興業,
2023/04,9616,11,共立メンテナンス,1
2023/04,9617,,全教研,
2023/04,9618,,エームサービス,
2023/04,9619,11,イチネンホールディングス,1
2023/04,9620,,スクウェア,
2023/04,9621,11,建設技術研究所,1
2023/04,9622,11,スペース,1
2023/04,9623,,キヤノンソフトウェア,
2023/04,9624,,長大,
2023/04,9625,12,セレスポ,1
2023/04,9626,,ＥＪビジネス・パートナーズ,
2023/04,9627,11,アインホールディングス,1
2023/04,9628,11,燦ホールディングス,1
2023/04,9629,11,ピー・シー・エー,1
2023/04,9630,,アップ,
2023/04,9631,,東急レクリエーション,
2023/04,9632,12,スバル興業,1
2023/04,9633,12,東京テアトル,1
2023/04,9634,,修学社,
2023/04,9635,12,武蔵野興業,1
2023/04,9636,12,きんえい,1
2023/04,9637,12,オーエス,1
2023/04,9638,,情報技術開発,
2023/04,9639,12,三協フロンテア,1
2023/04,9640,12,セゾン情報システムズ,1
2023/04,9641,,サコス,
2023/04,9642,,コマ・スタジアム,
2023/04,9643,32,中日本興業,3
2023/04,9644,11,タナベコンサルティンググループ,1
2023/04,9645,,三菱総研ＤＣＳ,
2023/04,9646,,タイトー,
2023/04,9647,12,協和コンサルタンツ,1
2023/04,9648,,ウエスコ,
2023/04,9649,,明電エンジニアリング,
2023/04,9650,,テクモ,
2023/04,9651,12,日本プロセス,1
2023/04,9653,,ＳＢＩパートナーズ,
2023/04,9654,,コーエーテクモゲームス,
2023/04,9655,,スタット,
2023/04,9656,12,グリーンランドリゾート,1
2023/04,9657,,コムテック,
2023/04,9658,11,ビジネスブレイン太田昭和,1
2023/04,9659,,アイエックス,
2023/04,9660,,ＣＲＣソリューションズ,
2023/04,9661,12,歌舞伎座,1
2023/04,9662,,アイフルホームテクノロジー,
2023/04,9663,11,ナガワ,1
2023/04,9664,32,御園座,3
2023/04,9665,,吉本興業,
2023/04,9666,,日本ドリーム観光,
2023/04,9667,,ホリプロ,
2023/04,9668,,相鉄企業,
2023/04,9669,,オークネット,
2023/04,9670,,アイ・ジー・エス,
2023/04,9671,,よみうりランド,
2023/04,9672,11,東京都競馬,1
2023/04,9673,,甲子園土地企業,
2023/04,9674,,花月園観光,
2023/04,9675,12,常磐興産,1
2023/04,9676,,松戸公産,
2023/04,9677,,ジャンボーホールディングス,
2023/04,9678,11,カナモト,1
2023/04,9679,12,ホウライ,1
2023/04,9680,,共成レンテム,
2023/04,9681,,東京ドーム,
2023/04,9682,11,ＤＴＳ,1
2023/04,9683,,大阪スタヂアム興業,
2023/04,9684,11,スクウェア・エニックス・ホール,1
2023/04,9685,12,ＫＹＣＯＭホールディングス,1
2023/04,9686,12,東洋テック,1
2023/04,9687,12,ＫＳＫ,1
2023/04,9688,,アイペック,
2023/04,9689,,グリーンハウス,
2023/04,9690,,コルネット,
2023/04,9691,12,両毛システムズ,1
2023/04,9692,11,シーイーシー,1
2023/04,9693,,サンリバー,
2023/04,9694,,日立ソリューションズ,
2023/04,9695,,鴨川グランドホテル,
2023/04,9696,12,ウィザス,1
2023/04,9697,11,カプコン,1
2023/04,9698,12,クレオ,1
2023/04,9699,11,ニシオホールディングス,1
2023/04,9700,,エスアールエル,
2023/04,9701,12,東京会館,1
2023/04,9702,11,アイ・エス・ビー,1
2023/04,9703,,ジェネラスコーポレーション,
2023/04,9704,12,アゴーラ　ホスピタリティー　グ,1
2023/04,9705,,雅叙園観光,
2023/04,9706,11,日本空港ビルデング,1
2023/04,9707,,ユニマット　リタイアメント・コ,
2023/04,9708,12,帝国ホテル,1
2023/04,9709,12,ＮＣＳ＆Ａ,1
2023/04,9710,,第一ホテル,
2023/04,9711,,日本コンピュータシステム,
2023/04,9712,,トランスデジタル,
2023/04,9713,12,ロイヤルホテル,1
2023/04,9714,,ＳＲＡ,
2023/04,9715,11,トランスコスモス,1
2023/04,9716,11,乃村工芸社,1
2023/04,9717,11,ジャステック,1
2023/04,9718,,セレスティンホテル,
2023/04,9719,11,ＳＣＳＫ,1
2023/04,9720,12,ホテル、ニューグランド,1
2023/04,9721,,琵琶湖ホテル,
2023/04,9722,11,藤田観光,1
2023/04,9723,12,京都ホテル,1
2023/04,9724,,新阪急ホテル,
2023/04,9725,,東急ホテルチェーン,
2023/04,9726,12,ＫＮＴ－ＣＴホールディングス,1
2023/04,9727,,東武トップツアーズ,
2023/04,9728,,日本管財,
2023/04,9729,11,トーカイ,1
2023/04,9730,,ワオ・コーポレーション,
2023/04,9731,12,白洋舎,1
2023/04,9732,,東映ラボ・テック,
2023/04,9733,12,ナガセ,1
2023/04,9734,12,精養軒,1
2023/04,9735,11,セコム,1
2023/04,9736,,白青舎,
2023/04,9737,,ＣＳＫ,
2023/04,9738,,インテック,
2023/04,9739,11,ＮＳＷ,1
2023/04,9740,11,ＣＳＰ,1
2023/04,9741,,日立情報システムズ,
2023/04,9742,11,アイネス,1
2023/04,9743,11,丹青社,1
2023/04,9744,11,メイテック,1
2023/04,9745,,ＡＢＣ,
2023/04,9746,11,ＴＫＣ,1
2023/04,9747,,ＡＤＫマーケティング・ソリュー,
2023/04,9748,,ＮＴＴデータＮＪＫ,
2023/04,9749,11,富士ソフト,1
2023/04,9750,,ソラン,
2023/04,9751,,ＴＩＳ,
2023/04,9752,,バンダイナムコエンターテインメ,
2023/04,9753,12,アイエックス・ナレッジ,1
2023/04,9754,,テーエスデー,
2023/04,9755,11,応用地質,1
2023/04,9756,,ＡＳＫ　ＧＲＯＵＰ　ＨＯＬＤＩ,
2023/04,9757,11,船井総研ホールディングス,1
2023/04,9758,,ジャパンシステム,
2023/04,9759,11,ＮＳＤ,1
2023/04,9760,12,進学会ホールディングス,1
2023/04,9761,12,東海リース,1
2023/04,9762,,大和リース,
2023/04,9763,12,丸紅建材リース,1
2023/04,9764,,技研興業,
2023/04,9765,11,オオバ,1
2023/04,9766,11,コナミグループ,1
2023/04,9767,12,日建工学,1
2023/04,9768,12,いであ,1
2023/04,9769,11,学究社,1
2023/04,9770,,ザウォルトディズニー,
2023/04,9771,,ＷＭＸ・テクノロジーズ,
2023/04,9772,,ホスト・マリオット,
2023/04,9773,,ダン＆ブラッドストリート,
2023/04,9774,,コーディアント,
2023/04,9775,,ダイアル,
2023/04,9776,12,札幌臨床検査センター,1
2023/04,9777,,日本電子計算,
2023/04,9778,12,昴,1
2023/04,9779,,メフォス,
2023/04,9780,12,ハリマビステム,1
2023/04,9781,,ＩＨＩ回転機械エンジニアリング,
2023/04,9782,12,ディーエムエス,1
2023/04,9783,11,ベネッセホールディングス,1
2023/04,9784,,日本工業検査,
2023/04,9785,,大新東,
2023/04,9786,,キャッツ,
2023/04,9787,11,イオンディライト,1
2023/04,9788,11,ナック,1
2023/04,9789,,栄光,
2023/04,9790,11,福井コンピュータホールディング,1
2023/04,9791,12,ビケンテクノ,1
2023/04,9792,,ニチイ学館,
2023/04,9793,11,ダイセキ,1
2023/04,9794,,Ｋａｒａｋａｍｉ　Ｈｏｔｅｌｓ,
2023/04,9795,11,ステップ,1
2023/04,9796,,ダイテック,
2023/04,9797,,大日本コンサルタント,
2023/04,9798,,シダックスコントラクトフードサ,
2023/04,9799,12,旭情報サービス,1
2023/04,9800,,アイ・ユー・アイ,
2023/04,9801,,アイ・ティー・ティー,
2023/04,9802,,ビーティーアールピーエルシー,
2023/04,9803,,ロンロー・パブリック,
2023/04,9810,11,日鉄物産,1
2023/04,9811,,アスティス,
2023/04,9812,12,テーオーホールディングス,1
2023/04,9813,,キヤノントッキ,
2023/04,9814,,アシックス商事,
2023/04,9815,,カテナ,
2023/04,9816,12,ストライダーズ,1
2023/04,9817,,ゴトー,
2023/04,9818,12,大丸エナウィン,1
2023/04,9819,,ゆめマート北九州,
2023/04,9820,12,エムティジェネックス,1
2023/04,9821,,日本アムウェイ,
2023/04,9822,,クロニクル,
2023/04,9823,12,マミーマート,1
2023/04,9824,11,泉州電業,1
2023/04,9825,,アルフレッサ　ファーマ,
2023/04,9826,,十字屋,
2023/04,9827,12,リリカラ,1
2023/04,9828,12,元気寿司,1
2023/04,9829,,ながの東急百貨店,
2023/04,9830,11,トラスコ中山,1
2023/04,9831,11,ヤマダホールディングス,1
2023/04,9832,11,オートバックスセブン,1
2023/04,9833,,キヤノンメドテックサプライ,
2023/04,9834,,リオチェーンホールディングス,
2023/04,9835,12,ジュンテンドー,1
2023/04,9836,,リーバイ・ストラウス　ジャパン,
2023/04,9837,11,モリト,1
2023/04,9838,,レッドホースコーポレーション,
2023/04,9839,,アボットメディカルジャパン,
2023/04,9840,,ＤＣＭホーマック,
2023/04,9841,,ＢＭＢ,
2023/04,9842,11,アークランズ,1
2023/04,9843,11,ニトリホールディングス,1
2023/04,9844,,ユーエスシー,
2023/04,9845,12,パーカーコーポレーション,1
2023/04,9846,12,天満屋ストア,1
2023/04,9847,,ソリスト,
2023/04,9848,,トヨタカローラ岐阜,
2023/04,9849,12,共同紙販ホールディングス,1
2023/04,9850,11,グルメ杵屋,1
2023/04,9851,,ホシ伊藤,
2023/04,9852,12,ＣＢグループマネジメント,1
