期間,株式コード,上場コード,銘柄名称,終値
2022/04,4062,011,イビデン,4940
2022/04,4063,011,信越化学工業,17985
2022/04,4064,011,日本カーバイド工業,1366
2022/04,4065,,キッコーマンソイフーズ,
2022/04,4068,014,ベイシス,2942
2022/04,4069,014,ＢｌｕｅＭｅｍｅ,2400
2022/04,4071,014,プラスアルファ・コンサルティン,2338
2022/04,4072,011,電算システムホールディングス,2629
2022/04,4073,014,ジィ・シィ企画,1070
2022/04,4074,014,ラキール,2354
2022/04,4075,014,ブレインズテクノロジー,1506
2022/04,4076,014,シイエヌエス,1528
2022/04,4077,,富士チタン工業,
2022/04,4078,011,堺化学工業,1838
2022/04,4080,012,田中化学研究所,1430
2022/04,4082,011,第一稀元素化学工業,985
2022/04,4086,,日本エア・リキード,
2022/04,4087,,大同酸素,
2022/04,4088,011,エア・ウォーター,1721
2022/04,4089,,ジャパン・エア・ガシズ,
2022/04,4090,,東洋酸素,
2022/04,4091,011,日本酸素ホールディングス,2337
2022/04,4092,011,日本化学工業,2226
2022/04,4093,011,東邦アセチレン,1102
2022/04,4094,012,日本化学産業,1138
2022/04,4095,011,日本パーカライジング,921
2022/04,4096,,レゾナック・ガスプロダクツ,
2022/04,4097,011,高圧ガス工業,654
2022/04,4098,011,チタン工業,1702
2022/04,4099,011,四国化成ホールディングス,1298
2022/04,4100,011,戸田工業,2500
2022/04,4102,012,丸尾カルシウム,1363
2022/04,4103,,大陽東洋酸素,
2022/04,4107,012,伊勢化学工業,4275
2022/04,4109,011,ステラ　ケミファ,2427
2022/04,4112,011,保土谷化学工業,3625
2022/04,4113,012,田岡化学工業,1017
2022/04,4114,011,日本触媒,5240
2022/04,4115,,本州化学工業,
2022/04,4116,011,大日精化工業,1979
2022/04,4117,,川崎化成工業,
2022/04,4118,011,カネカ,3485
2022/04,4119,012,日本ピグメント,2233
2022/04,4120,012,スガイ化学工業,1707
2022/04,4124,012,大阪油化工業,1364
2022/04,4125,012,三和油化工業,4320
2022/04,4151,011,協和キリン,2733
2022/04,4165,014,プレイド,1196
2022/04,4166,014,かっこ,1677
2022/04,4167,014,ココペリ,1156
2022/04,4168,014,ヤプリ,1690
2022/04,4169,014,ＥＮＥＣＨＡＮＧＥ,604
2022/04,4170,014,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,440
2022/04,4171,012,グローバルインフォメーション,1889
2022/04,4172,012,東和ハイシステム,1951
2022/04,4173,014,ＷＡＣＵＬ,699
2022/04,4174,012,アピリッツ,991
2022/04,4175,014,ｃｏｌｙ,2179
2022/04,4176,014,ココナラ,808
2022/04,4177,014,ｉ－ｐｌｕｇ,2285
2022/04,4178,014,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔ,2099
2022/04,4179,014,ジーネクスト,411
2022/04,4180,014,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,864
2022/04,4182,011,三菱瓦斯化学,1899
2022/04,4183,011,三井化学,2975
2022/04,4184,,三菱油化,
2022/04,4185,011,ＪＳＲ,3555
2022/04,4186,011,東京応化工業,7140
2022/04,4187,011,大阪有機化学工業,2824
2022/04,4188,011,三菱ケミカルグループ,793
2022/04,4189,011,ＫＨネオケム,2471
2022/04,4192,014,スパイダープラス,593
2022/04,4193,012,ファブリカコミュニケーションズ,2407
2022/04,4194,014,ビジョナル,7170
2022/04,4196,012,ネオマーケティング,1330
2022/04,4198,012,テンダ,1692
2022/04,4199,014,ワンダープラネット,1645
2022/04,4200,012,ＨＣＳホールディングス,1101
2022/04,4201,,日本合成化学工業,
2022/04,4202,011,ダイセル,793
2022/04,4203,011,住友ベークライト,4295
2022/04,4204,011,積水化学工業,1759
2022/04,4205,011,日本ゼオン,1382
2022/04,4206,011,アイカ工業,3005
2022/04,4208,011,ＵＢＥ,2016
2022/04,4209,,フドー,
2022/04,4210,,東洋化学,
2022/04,4212,011,積水樹脂,1777
2022/04,4213,,三菱樹脂,
2022/04,4214,,昭和高分子,
2022/04,4215,011,タキロンシーアイ,554
2022/04,4216,011,旭有機材,1889
2022/04,4217,,レゾナック,
2022/04,4218,011,ニチバン,1744
2022/04,4219,,プラス・テク,
2022/04,4220,011,リケンテクノス,437
2022/04,4221,011,大倉工業,1827
2022/04,4222,012,児玉化学工業,343
2022/04,4224,012,ロンシール工業,1423
2022/04,4225,,筒中プラスチック工業,
2022/04,4228,011,積水化成品工業,441
2022/04,4229,011,群栄化学工業,2759
2022/04,4230,,ミサワセラミックケミカル,
2022/04,4231,012,タイガースポリマー,428
2022/04,4232,,京セラケミカル,
2022/04,4234,012,サンエー化研,515
2022/04,4235,012,ウルトラファブリックス・ホール,3220
2022/04,4237,012,フジプレアム,380
2022/04,4238,012,ミライアル,1670
2022/04,4240,014,クラスターテクノロジー,377
2022/04,4241,012,アテクト,754
2022/04,4242,012,タカギセイコー,1559
2022/04,4243,012,ニックス,725
2022/04,4245,011,ダイキアクシス,728
2022/04,4246,011,ダイキョーニシカワ,503
2022/04,4247,012,ポバール興業,999
2022/04,4248,011,竹本容器,810
2022/04,4249,011,森六ホールディングス,1772
2022/04,4251,011,恵和,4825
2022/04,4255,014,ＴＨＥＣＯＯ,2644
2022/04,4256,014,サインド,1876
2022/04,4258,014,網屋,1120
2022/04,4259,014,エクサウィザーズ,661
2022/04,4260,014,ハイブリッドテクノロジーズ,533
2022/04,4261,014,アジアクエスト,3005
2022/04,4262,014,ニフティライフスタイル,1240
2022/04,4263,014,サスメド,1058
2022/04,4264,014,セキュア,1057
2022/04,4265,014,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ,1000
2022/04,4267,014,ライトワークス,1742
2022/04,4268,014,エッジテクノロジー,1036
2022/04,4270,014,ＢｅｅＸ,2021
2022/04,4271,,日本カーリット,
2022/04,4272,011,日本化薬,1134
2022/04,4274,012,細谷火工,1064
2022/04,4275,011,カーリットホールディングス,645
2022/04,4282,,ＥＰＳホールディングス,
2022/04,4283,,パナソニック　インフォメーショ,
2022/04,4284,011,ソルクシーズ,393
2022/04,4286,011,ＣＬホールディングス,1109
2022/04,4287,012,ジャストプランニング,263
2022/04,4288,012,アズジェント,814
2022/04,4290,011,プレステージ・インターナショナ,625
2022/04,4291,,ＪＩＥＣ,
2022/04,4292,,日本タイムシェア,
2022/04,4293,012,セプテーニ・ホールディングス,665
2022/04,4295,011,フェイス,735
2022/04,4298,011,プロトコーポレーション,1021
2022/04,4299,011,ハイマックス,1313
2022/04,4301,011,アミューズ,1957
2022/04,4304,012,Ｅストアー,1328
2022/04,4307,011,野村総合研究所,3710
2022/04,4308,014,Ｊストリーム,741
2022/04,4310,011,ドリームインキュベータ,1961
2022/04,4312,012,サイバネットシステム,843
2022/04,4313,,アイ・エックス・アイ,
2022/04,4316,014,ビーマップ,455
2022/04,4317,012,レイ,337
2022/04,4318,011,クイック,1557
2022/04,4319,012,ＴＡＣ,222
2022/04,4320,011,ＣＥホールディングス,461
2022/04,4321,,ケネディクス,
2022/04,4323,011,日本システム技術,2488
2022/04,4324,011,電通グループ,4705
2022/04,4325,,バンダイナムコミュージックライ,
2022/04,4326,011,インテージホールディングス,1580
2022/04,4327,012,日本エス・エイチ・エル,2561
2022/04,4331,011,テイクアンドギヴ・ニーズ,1322
2022/04,4332,,パソナ,
2022/04,4333,011,東邦システムサイエンス,953
2022/04,4334,012,ユークス,536
2022/04,4335,012,アイ・ピー・エス,678
2022/04,4337,011,ぴあ,3125
2022/04,4340,,シンプレクス・ホールディングス,
2022/04,4341,012,西菱電機,900
2022/04,4342,,セコム上信越,
2022/04,4343,011,イオンファンタジー,2137
2022/04,4344,011,ソースネクスト,183
2022/04,4345,011,シーティーエス,864
2022/04,4346,011,ネクシィーズグループ,520
2022/04,4347,012,ブロードメディア,994
2022/04,4348,011,インフォコム,2225
2022/04,4350,011,メディカルシステムネットワーク,506
2022/04,4351,012,山田債権回収管理総合事務所,863
2022/04,4355,012,ロングライフホールディング,228
2022/04,4356,012,応用技術,2496
2022/04,4358,,ＦＩＥＬＤ　ＭＡＮＡＧＥＭＥＮ,
2022/04,4360,012,マナック・ケミカル・パートナー,652
2022/04,4361,012,川口化学工業,1105
2022/04,4362,011,日本精化,2093
2022/04,4363,,日鉄ケミカル＆マテリアル,
2022/04,4364,,マナック,
2022/04,4365,012,松本油脂製薬,10800
2022/04,4366,012,ダイトーケミックス,789
2022/04,4367,012,広栄化学,2291
2022/04,4368,011,扶桑化学工業,3840
2022/04,4369,011,トリケミカル研究所,2469
2022/04,4370,014,モビルス,730
2022/04,4371,014,コアコンセプト・テクノロジー,4720
2022/04,4372,014,ユミルリンク,1352
2022/04,4373,011,シンプレクス・ホールディングス,1718
2022/04,4374,014,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,1611
2022/04,4375,014,セーフィー,1050
2022/04,4376,014,くふうカンパニー,350
2022/04,4377,014,ワンキャリア,2322
2022/04,4378,014,ＣＩＮＣ,1594
2022/04,4379,014,Ｐｈｏｔｏｓｙｎｔｈ,328
2022/04,4380,014,Ｍマート,852
2022/04,4381,014,ビープラッツ,1114
2022/04,4382,011,ＨＥＲＯＺ,935
2022/04,4384,011,ラクスル,2733
2022/04,4385,014,メルカリ,2210
2022/04,4386,012,ＳＩＧグループ,491
2022/04,4387,014,ＺＵＵ,1783
2022/04,4388,014,エーアイ,985
2022/04,4389,014,プロパティデータバンク,1587
2022/04,4390,011,アイ・ピー・エス,2166
2022/04,4391,014,ロジザード,1441
2022/04,4392,011,ＦＩＧ,282
2022/04,4393,014,バンク・オブ・イノベーション,2737
2022/04,4394,014,エクスモーション,960
2022/04,4395,014,アクリート,1188
2022/04,4396,011,システムサポート,1050
2022/04,4397,014,チームスピリット,446
2022/04,4398,012,ブロードバンドセキュリティ,1240
2022/04,4399,,くふう住まい,
2022/04,4401,011,ＡＤＥＫＡ,2502
2022/04,4403,011,日油,4880
2022/04,4404,012,ミヨシ油脂,1151
2022/04,4406,012,新日本理化,269
2022/04,4409,012,東邦化学工業,518
2022/04,4410,011,ハリマ化成グループ,781
2022/04,4412,014,サイエンスアーツ,2630
2022/04,4413,014,ボードルア,2612
2022/04,4414,014,フレクト,2165
2022/04,4415,014,ブロードエンタープライズ,1003
2022/04,4416,014,Ｔｒｕｅ　Ｄａｔａ,553
2022/04,4417,014,グローバルセキュリティエキスパ,4535
2022/04,4418,014,ＪＤＳＣ,850
2022/04,4419,014,Ｆｉｎａｔｅｘｔホールディング,599
2022/04,4420,011,イーソル,636
2022/04,4421,012,ディ・アイ・システム,715
2022/04,4422,014,ＶＡＬＵＥＮＥＸ,788
2022/04,4423,011,アルテリア・ネットワークス,1332
2022/04,4424,014,Ａｍａｚｉａ,621
2022/04,4425,014,Ｋｕｄａｎ,2036
2022/04,4427,014,ＥｄｕＬａｂ,597
2022/04,4428,014,シノプス,1226
2022/04,4429,014,リックソフト,1703
2022/04,4430,012,東海ソフト,980
2022/04,4431,014,スマレジ,1055
2022/04,4432,011,ウイングアーク１ｓｔ,1283
2022/04,4433,011,ヒト・コミュニケーションズ・ホ,1562
2022/04,4434,011,サーバーワークス,2015
2022/04,4435,014,カオナビ,2164
2022/04,4436,014,ミンカブ・ジ・インフォノイド,2691
2022/04,4437,014,ｇｏｏｄｄａｙｓホールディング,1080
2022/04,4438,014,Ｗｅｌｂｙ,585
2022/04,4439,011,東名,761
2022/04,4440,012,ヴィッツ,1259
2022/04,4441,011,トビラシステムズ,794
2022/04,4442,014,バルテス,1444
2022/04,4443,011,Ｓａｎｓａｎ,1251
2022/04,4444,014,インフォネット,738
2022/04,4445,014,リビン・テクノロジーズ,2450
2022/04,4446,011,Ｌｉｎｋ－Ｕ,653
2022/04,4447,061,ピー・ビーシステムズ,670
2022/04,4448,014,Ｃｈａｔｗｏｒｋ,497
2022/04,4449,011,ギフティ,1045
2022/04,4450,014,パワーソリューションズ,2295
2022/04,4452,011,花王,5231
2022/04,4461,011,第一工業製薬,2603
2022/04,4462,011,石原ケミカル,1289
2022/04,4463,011,日華化学,749
2022/04,4464,012,ソフト９９コーポレーション,1164
2022/04,4465,011,ニイタカ,2388
2022/04,4471,011,三洋化成工業,4980
2022/04,4475,014,ＨＥＮＮＧＥ,1036
2022/04,4476,014,ＡＩ　ＣＲＯＳＳ,961
2022/04,4477,014,ＢＡＳＥ,357
2022/04,4478,014,フリー,3795
2022/04,4479,014,マクアケ,1732
2022/04,4480,014,メドレー,2440
2022/04,4481,011,ベース,6340
2022/04,4482,014,ウィルズ,691
2022/04,4483,011,ＪＭＤＣ,6390
2022/04,4484,014,ランサーズ,278
2022/04,4485,014,ＪＴＯＷＥＲ,6190
2022/04,4486,014,ユナイトアンドグロウ,1094
2022/04,4487,014,スペースマーケット,525
2022/04,4488,014,ＡＩ　ｉｎｓｉｄｅ,4480
2022/04,4489,014,ペイロール,966
2022/04,4490,014,ビザスク,3150
2022/04,4491,012,コンピューターマネージメント,3250
2022/04,4492,012,ゼネテック,807
2022/04,4493,014,サイバーセキュリティクラウド,2023
2022/04,4494,012,バリオセキュア,1133
2022/04,4495,014,アイキューブドシステムズ,2462
2022/04,4496,014,コマースＯｎｅホールディングス,1162
2022/04,4497,,ロコガイド,
2022/04,4498,014,サイバートラスト,4240
2022/04,4499,012,Ｓｐｅｅｅ,3650
2022/04,4501,,三共,
2022/04,4502,011,武田薬品工業,3769
2022/04,4503,011,アステラス製薬,1978
2022/04,4505,,第一製薬,
2022/04,4506,011,住友ファーマ,1157
2022/04,4507,011,塩野義製薬,7271
2022/04,4508,,田辺三菱製薬,
2022/04,4509,,三菱ウェルファーマ,
2022/04,4511,,藤沢薬品工業,
2022/04,4512,012,わかもと製薬,280
2022/04,4514,,あすか製薬,
2022/04,4515,,万有製薬,
2022/04,4516,011,日本新薬,8810
2022/04,4517,,ビオフェルミン製薬,
2022/04,4518,,富山化学工業,
2022/04,4519,011,中外製薬,3903
2022/04,4520,,和光堂,
2022/04,4521,011,科研製薬,3935
2022/04,4522,,ミドリ十字,
2022/04,4523,011,エーザイ,5664
2022/04,4524,012,森下仁丹,1871
2022/04,4526,011,理研ビタミン,1705
2022/04,4527,011,ロート製薬,3470
2022/04,4528,011,小野薬品工業,3333
2022/04,4529,,興和創薬,
2022/04,4530,011,久光製薬,3575
2022/04,4531,012,有機合成薬品工業,275
2022/04,4532,,東京田辺製薬,
2022/04,4534,011,持田製薬,3700
2022/04,4535,,大正製薬,
2022/04,4536,011,参天製薬,1063
2022/04,4537,,エスエス製薬,
2022/04,4538,011,扶桑薬品工業,2141
2022/04,4539,011,日本ケミファ,1950
2022/04,4540,011,ツムラ,3195
2022/04,4541,011,日医工,779
2022/04,4543,011,テルモ,3894
2022/04,4544,011,Ｈ．Ｕ．グループホールディング,2904
2022/04,4546,,北陸製薬,
2022/04,4547,011,キッセイ薬品工業,2571
2022/04,4548,011,生化学工業,842
2022/04,4549,011,栄研化学,1722
2022/04,4550,011,島津ダイアグノスティクス,991
2022/04,4551,011,鳥居薬品,3270
2022/04,4552,011,ＪＣＲファーマ,2428
2022/04,4553,011,東和薬品,2758
2022/04,4554,011,富士製薬工業,947
2022/04,4555,,沢井製薬,
2022/04,4556,012,カイノス,984
2022/04,4558,012,中京医薬品,235
2022/04,4559,011,ゼリア新薬工業,1990
2022/04,4560,,杏林製薬,
2022/04,4563,014,アンジェス,366
2022/04,4564,014,オンコセラピー・サイエンス,67
2022/04,4565,014,そーせいグループ,1277
2022/04,4566,,ＬＴＴバイオファーマ,
2022/04,4568,011,第一三共,3262
2022/04,4569,011,杏林製薬,1891
2022/04,4570,014,免疫生物研究所,316
2022/04,4571,014,ナノキャリア,243
2022/04,4572,014,カルナバイオサイエンス,991
2022/04,4574,011,大幸薬品,601
2022/04,4575,014,キャンバス,180
2022/04,4576,014,デ・ウエスタン・セラピテクス研,213
2022/04,4577,011,ダイト,2603
2022/04,4578,011,大塚ホールディングス,4363
2022/04,4579,014,ラクオリア創薬,768
2022/04,4581,012,大正製薬ホールディングス,5100
2022/04,4582,014,シンバイオ製薬,686
